id,price
15443,361415.59440716356
15444,474192.0143432756
15445,446430.1441798405
15446,451301.7210337662
15447,344546.6962186582
15448,244738.3462465597
15449,225357.5189115264
15450,305876.36634391214
15451,529365.497548862
15452,307981.10236024857
15453,552951.0572353976
15454,855381.0939584717
15455,1597099.2587684607
15456,470889.0478799375
15457,491373.025379829
15458,333249.6197316885
15459,956588.0209453821
15460,618328.586579736
15461,429896.8639364478
15462,531343.971756847
15463,178039.08474288223
15464,274112.27365507476
15465,716981.1306299118
15466,195704.10685798322
15467,440515.6805585449
15468,379955.09681664815
15469,236756.9296204613
15470,514808.7976633813
15471,617804.3385132896
15472,326310.23361283913
15473,560707.7888094129
15474,678467.4621391456
15475,745748.6074131127
15476,606050.0568925473
15477,569910.2873720382
15478,382566.47354193596
15479,282533.364799895
15480,358687.6592602472
15481,229269.08332049946
15482,1172396.135359456
15483,279430.7023096616
15484,579889.9945107541
15485,229292.24889321995
15486,441198.266049513
15487,468784.909938721
15488,249125.8484612257
15489,313125.202218636
15490,349487.7120568453
15491,285731.36604107753
15492,250505.68416820045
15493,327143.3225758116
15494,272677.64962931484
15495,325302.6875274637
15496,578302.0327586028
15497,842945.8893224344
15498,544806.1385444548
15499,665367.7052671441
15500,231737.13045379557
15501,570706.8204085471
15502,333720.95012237865
15503,953971.0367801334
15504,552841.389133004
15505,204129.34232913548
15506,441172.1495623257
15507,559721.8196748807
15508,534184.6971035833
15509,210004.6564247305
15510,454979.82267149305
15511,1321521.7127462015
15512,198541.15167650863
15513,256112.42434651204
15514,462801.6492656267
15515,1041199.1312495663
15516,378533.6551090119
15517,382784.1071118182
15518,437995.47642360115
15519,348795.5074745691
15520,457862.55095690966
15521,473631.0937482545
15522,559303.4231013977
15523,740142.4753886922
15524,405418.42440262786
15525,586451.3456510972
15526,293564.9013752628
15527,2062136.594339453
15528,296701.1669148411
15529,334519.1439237703
15530,272907.28691019025
15531,784767.9252346575
15532,360670.0400682389
15533,733806.7465668196
15534,740799.7059398054
15535,524670.697678026
15536,426917.12486734474
15537,1105664.002862472
15538,420087.88422432693
15539,656833.7980087938
15540,567297.339599504
15541,510181.7329731751
15542,243254.22815435988
15543,256520.8174874309
15544,1229304.1455502901
15545,2129038.453361996
15546,292160.7200298912
15547,350518.22388509475
15548,358278.54808055056
15549,698386.4272726141
15550,566082.7975049542
15551,701115.2303647075
15552,497016.59922448045
15553,322506.9388841616
15554,675635.2576558071
15555,339800.02949625044
15556,394687.35438770807
15557,588799.1029532832
15558,843479.8997681891
15559,352939.13048345456
15560,497638.1949363011
15561,980854.6293721712
15562,295132.97467084194
15563,360863.31123101554
15564,285261.5914115723
15565,216170.24758668785
15566,1012796.5449093329
15567,250323.0002586746
15568,229722.45124968747
15569,390916.90561561787
15570,634992.3749929107
15571,279175.6142395372
15572,583502.7144275226
15573,263091.4548728883
15574,387859.28032333
15575,220827.13013640456
15576,490383.71095059224
15577,410852.0334818694
15578,757582.0391430135
15579,323123.1920110129
15580,647648.147862745
15581,398300.4029445764
15582,1618300.309846868
15583,384350.22974491323
15584,718703.718264364
15585,235294.08814248678
15586,788632.4414642513
15587,357770.8832659228
15588,234125.49133548143
15589,425079.5819027895
15590,940933.2141961587
15591,337130.7273183907
15592,1273220.8704376433
15593,242832.3459933288
15594,276276.36446067825
15595,353790.49702098523
15596,194849.7560377113
15597,355929.64961802383
15598,279972.49312359
15599,503020.2074182065
15600,252432.895112638
15601,284118.9198531336
15602,404859.4934507511
15603,381307.1774662799
15604,564067.4589689763
15605,608973.1626873052
15606,857805.9499663303
15607,1152574.534412726
15608,237362.22987605855
15609,1140191.6907067252
15610,530110.6115351693
15611,784746.2099887531
15612,423822.2614755719
15613,323864.54989798286
15614,553389.9297328378
15615,407403.5762551323
15616,271783.1617278065
15617,711527.677597505
15618,652095.4830889804
15619,405102.3884981032
15620,309445.0434091343
15621,708446.6703602327
15622,179348.85707033734
15623,135468.20048006807
15624,368038.07767340785
15625,558121.0478554366
15626,919311.0112839036
15627,501844.6915696956
15628,616144.1105036319
15629,262867.23847148527
15630,222676.28309976388
15631,353032.53217203624
15632,258508.2227116277
15633,553614.2095597232
15634,1474514.1887408446
15635,517816.39175768755
15636,321010.6787750266
15637,281734.2896053796
15638,677842.2696394452
15639,732085.0706383565
15640,432423.0375417953
15641,365250.5911016015
15642,1512393.3529811106
15643,588396.1021206398
15644,254639.0332018997
15645,608215.8413742147
15646,237402.8479187651
15647,798938.0339845472
15648,273193.4690584798
15649,386519.61467611627
15650,238652.70356924273
15651,560132.4213715877
15652,704765.35357136
15653,207612.49143144695
15654,286246.65476831666
15655,560655.466280696
15656,254648.3298067291
15657,333319.41084806016
15658,245684.80365634186
15659,242906.7835544409
15660,1010902.4826620949
15661,273949.9758067473
15662,515574.53083536023
15663,1035642.292542131
15664,369403.6877446074
15665,542558.7921635873
15666,261360.63272860827
15667,348045.2828413649
15668,192909.83516626037
15669,477575.43057834014
15670,264282.0318182279
15671,2697013.137436747
15672,490483.19827369537
15673,241613.31694458428
15674,200248.78008907556
15675,595344.6234316491
15676,429568.74031284323
15677,585351.502633994
15678,471503.74570828147
15679,383198.71243789257
15680,320012.63475915557
15681,1164540.0591598824
15682,688492.9120956059
15683,1963846.813585655
15684,543551.1218756996
15685,314816.03051336994
15686,310452.00463970646
15687,267623.7107821327
15688,405862.22991930624
15689,340038.7883282296
15690,257313.39742121697
15691,239542.84205201358
15692,225281.27906131872
15693,970096.3156746844
15694,589898.5992262537
15695,402999.21166024404
15696,924254.9089230539
15697,352775.1735624751
15698,1034487.9482067091
15699,521047.384005822
15700,426992.6351631497
15701,280230.6506875067
15702,483941.5738947328
15703,432696.4868148172
15704,544581.3940009652
15705,462700.62489504117
15706,524548.7076024556
15707,303405.5181941341
15708,403603.53707624023
15709,346707.76026591717
15710,158456.97455987582
15711,2881582.808202806
15712,1115882.1301260297
15713,238157.1292052721
15714,1226731.4541011055
15715,667953.9254542304
15716,421937.62835515884
15717,420143.61309856834
15718,817081.372598027
15719,1154546.777061435
15720,297230.2712173093
15721,386411.9514558988
15722,509214.09031973704
15723,321528.1906061628
15724,395593.8596383404
15725,348457.0365064702
15726,511716.22681994253
15727,799590.989757958
15728,261065.38560469035
15729,295996.99560732394
15730,577026.1329016536
15731,779626.3700042433
15732,562576.7342366171
15733,543631.2539478529
15734,381547.4044401734
15735,603462.5814572454
15736,556759.6596252727
15737,514811.93698577874
15738,447230.85821059486
15739,520938.58118382405
15740,792513.2566117443
15741,618700.0466914285
15742,425427.950661203
15743,583526.755755055
15744,455953.30146477325
15745,259739.4379603027
15746,736289.6196806952
15747,549795.6055969193
15748,802327.3267024229
15749,776809.2540729902
15750,455729.5781989262
15751,584862.245955642
15752,569660.7865463125
15753,342399.62952994823
15754,229379.7431829336
15755,662775.3534733043
15756,357257.83610308304
15757,372339.2299304538
15758,562776.8311272712
15759,387016.6798906013
15760,452381.44934991153
15761,636240.9034614152
15762,290112.04280637956
15763,1453832.2477874164
15764,329134.06451054424
15765,439821.6647800369
15766,371182.180624562
15767,510196.2728239006
15768,496594.35253038997
15769,647128.0870919202
15770,416945.2794602961
15771,527674.6936315111
15772,431866.37927555747
15773,996456.5986720428
15774,303437.68243042857
15775,872585.6015019648
15776,596764.0449452449
15777,1074190.0661649073
15778,289165.10286091233
15779,226087.95286180338
15780,662059.539546493
15781,468539.70425015973
15782,1376869.9467826942
15783,211206.21179042477
15784,775696.9610537738
15785,269825.6860469157
15786,695192.8483644673
15787,352611.01906550943
15788,327901.7392486556
15789,346263.45965434855
15790,632924.7682670119
15791,373614.15683563426
15792,386086.7111611541
15793,420024.47794983693
15794,340419.66768556926
15795,193916.01098704792
15796,383919.2049926215
15797,837735.0405255787
15798,778228.7528994441
15799,715412.1469252593
15800,337461.87530003977
15801,544466.4771542663
15802,576735.8040997152
15803,335755.43877357687
15804,317080.3574746829
15805,446276.47877662093
15806,259221.91981082308
15807,684537.2559832524
15808,335443.4692154699
15809,873086.2358464344
15810,480767.94725704176
15811,192031.1759561639
15812,551988.2059564402
15813,260709.27852940778
15814,331835.6601096989
15815,600163.266721956
15816,455224.4511945242
15817,390025.00686317263
15818,511738.39656543435
15819,232457.26044231845
15820,419864.4093776643
15821,511366.07811642846
15822,245176.54450613674
15823,973219.1100864578
15824,643286.3749792897
15825,506251.56134503457
15826,212831.82427522627
15827,842597.5745516531
15828,1188100.251810009
15829,597370.3220054925
15830,399105.9185978919
15831,533458.2880812028
15832,484579.78289467486
15833,561949.0601977659
15834,794210.4857097717
15835,458022.5903805461
15836,627540.4274296602
15837,571278.507562094
15838,529560.6246971791
15839,209895.80727854572
15840,691078.3743470948
15841,506311.662345497
15842,498105.7651597245
15843,660231.7616026442
15844,334358.1030329137
15845,844813.7404113862
15846,202890.53899561492
15847,1064768.6271505794
15848,367337.04954523075
15849,303668.68420180725
15850,626231.5403882232
15851,414291.4419371857
15852,774275.5650706086
15853,339900.8031179316
15854,1054033.0206728429
15855,495544.5923455908
15856,333383.57358822454
15857,605741.6347830681
15858,527343.7914472616
15859,312305.8186471575
15860,394287.80920204596
15861,673922.8013129815
15862,373161.13324220764
15863,196432.47653927683
15864,652732.8210489852
15865,233778.56019690834
15866,365099.5465779104
15867,285391.59583513153
15868,595178.2358618216
15869,830980.230965758
15870,534777.8033860842
15871,207384.4361854334
15872,394891.98962680873
15873,601409.6869249897
15874,268763.5330391357
15875,779573.5162045886
15876,896909.1143340303
15877,372956.94136544125
15878,255192.04293985627
15879,457395.41950269724
15880,463670.8219197956
15881,707416.4438668337
15882,339365.1400294388
15883,199788.0808855157
15884,1382948.745492634
15885,317524.0571380993
15886,281977.3963708721
15887,334697.770072988
15888,404947.3627155926
15889,541079.8998973737
15890,574123.6624669866
15891,381706.6743246156
15892,266216.6558357984
15893,536255.6014406235
15894,460334.7088787013
15895,501884.2652747471
15896,361868.0642857681
15897,593113.85571261
15898,250073.0727757698
15899,516203.81783710344
15900,233565.45247776422
15901,609414.1217729112
15902,328069.5701766735
15903,462305.73787320306
15904,194218.26988770664
15905,1380714.350166414
15906,1303448.4191124751
15907,611617.5857061013
15908,352633.2814955124
15909,822437.9346494577
15910,773443.7331396013
15911,337331.7413910463
15912,479812.72537414334
15913,162645.6799063758
15914,1259463.1676811595
15915,461457.5692078146
15916,282097.0781556116
15917,220055.96090928314
15918,258666.1428205685
15919,488108.6669184446
15920,570228.7673337719
15921,523829.97847385
15922,393800.60080715566
15923,499777.7662989807
15924,433552.1093918556
15925,628241.5054594246
15926,526144.09485076
15927,578408.0700334231
15928,282504.27549114043
15929,553903.1309607752
15930,247843.46998050576
15931,349232.4627200827
15932,345459.8826282839
15933,546707.4421865843
15934,265130.03567266115
15935,743826.2413442921
15936,649725.1994284274
15937,509323.6942237579
15938,471069.8359427233
15939,619661.6051854832
15940,459716.93497311487
15941,471618.253709148
15942,268869.6283434016
15943,193140.41821609298
15944,469138.6023060513
15945,244115.72081759665
15946,593023.7824948926
15947,326846.51709824335
15948,1104494.9500028593
15949,1899831.9455376118
15950,412312.68864699826
15951,262485.846698404
15952,754067.532533328
15953,815431.0048627198
15954,964238.5754456057
15955,632225.7572359891
15956,595141.7314505805
15957,592090.2908758875
15958,993558.6759032588
15959,270674.17362390534
15960,392608.9057505182
15961,689620.4800528465
15962,249956.06357526037
15963,202125.19069562005
15964,532241.6322649609
15965,387542.83959099
15966,279925.4785483976
15967,473746.8866908809
15968,1134219.036362195
15969,548254.2953765567
15970,532294.5656522593
15971,317960.3795185146
15972,369676.6886142278
15973,239190.9371602342
15974,577969.1489768631
15975,681812.262288077
15976,769291.8878546392
15977,374387.3331403303
15978,820618.2125358379
15979,195728.56803695793
15980,246084.36264285445
15981,709970.496194261
15982,533391.8671758253
15983,553821.1010488691
15984,151141.5878999978
15985,1184666.8455699035
15986,405992.9948102636
15987,2597059.767922547
15988,296251.17552806484
15989,167518.734520605
15990,452371.2924016828
15991,278290.2575261424
15992,444912.3977232082
15993,542384.9857292891
15994,135618.26974368
15995,496730.2193839418
15996,454970.94431447407
15997,369831.67599931185
15998,159573.02549326202
15999,224263.34022373758
16000,395869.9372177587
16001,251408.87939082042
16002,432908.39859699795
16003,624441.3878261298
16004,805404.6391530109
16005,716768.852998316
16006,281387.8560663072
16007,739131.0246455773
16008,523174.1652799732
16009,391309.0360970303
16010,434877.27263298025
16011,1224467.1714461518
16012,290920.3582552029
16013,491950.71984411957
16014,292448.82079335814
16015,1018142.1407696576
16016,624296.6968007213
16017,952539.7656547321
16018,494510.3396034989
16019,200424.49970105715
16020,747114.9855199901
16021,449647.57829342736
16022,445338.3829908583
16023,642152.7265583093
16024,577580.5334962937
16025,326896.7364115698
16026,426283.7783793065
16027,1595709.921504043
16028,271628.0133024479
16029,2103974.9701079004
16030,679588.1836996301
16031,286903.52355462016
16032,197642.37600984256
16033,463769.03071285726
16034,530552.0687611566
16035,455180.16227729723
16036,301597.69461742364
16037,495056.6469901068
16038,287617.1245399118
16039,294795.8624820369
16040,787946.4174340236
16041,913979.429374475
16042,374880.3769332614
16043,539941.7052676735
16044,236085.67365742315
16045,470942.3843693084
16046,322310.6567090751
16047,559710.4987664373
16048,401189.9326984298
16049,411233.5949062209
16050,242308.9504676555
16051,815996.3898507219
16052,396741.19456312596
16053,193195.31882906324
16054,555876.9971755601
16055,445331.40561759414
16056,367967.6178658024
16057,280817.3467145934
16058,1166308.383494478
16059,185299.02982081316
16060,295944.08382179803
16061,405897.0764890793
16062,433917.38745019055
16063,728990.7341799084
16064,750519.7996790865
16065,561779.6463577228
16066,239188.79488821712
16067,386126.3979126263
16068,961668.6245973068
16069,316471.27387969196
16070,683373.8969491207
16071,218589.57401727332
16072,588354.5253074598
16073,488890.6333289212
16074,252478.40259442662
16075,568207.3654519019
16076,248573.07760020954
16077,532458.1430990109
16078,749631.8443747526
16079,897826.8930774955
16080,201224.3639109614
16081,736524.8113272345
16082,370061.20572599967
16083,653093.5965406538
16084,436721.9828061969
16085,549801.3534298729
16086,312389.94859260495
16087,544634.4089416576
16088,518484.131642511
16089,410938.7037009414
16090,384944.4165016302
16091,582827.1389132018
16092,341523.9690202747
16093,270370.9836830078
16094,593564.5078396983
16095,405091.63877075387
16096,662123.6023089449
16097,508290.7191685753
16098,321807.21650876896
16099,227124.0175625285
16100,528984.6720761689
16101,876054.9322519279
16102,339973.32565113396
16103,706024.2557688146
16104,393440.4074194778
16105,2308653.214865235
16106,411762.3151070688
16107,2473304.229000973
16108,402993.0395480853
16109,720693.9545464756
16110,565212.3201066682
16111,1765022.9481288674
16112,368384.0655946223
16113,1430341.6453658054
16114,797005.9358357975
16115,264133.3594473039
16116,788683.0121581627
16117,221563.73913982243
16118,611945.8801543551
16119,461852.5072779643
16120,601136.5571976325
16121,211735.02293762448
16122,264534.9883585505
16123,152629.81281558602
16124,737332.1069340536
16125,246524.546923687
16126,2800096.8982901047
16127,550113.1832679338
16128,420902.28548242804
16129,427205.67780879023
16130,275056.4963105126
16131,813136.4887818628
16132,895682.5933139807
16133,803713.5363819355
16134,396327.70360370696
16135,576751.5060725175
16136,273354.3918265082
16137,659421.1765386934
16138,345816.40064549516
16139,259357.7225264603
16140,222030.43162618304
16141,1068816.0700525502
16142,996714.1497537185
16143,210301.34305766926
16144,204506.5449175131
16145,472398.30500554544
16146,204159.39945223433
16147,209153.77293926844
16148,609000.4180920324
16149,639402.9913315618
16150,372250.6195092499
16151,955838.2126365228
16152,472408.26974205766
16153,488299.33756775205
16154,357957.87788531126
16155,596064.6107269714
16156,300295.0391273874
16157,638630.3678031263
16158,415968.9368264707
16159,479274.48069518874
16160,331778.0331395314
16161,491777.055798481
16162,568527.6821547205
16163,208689.95282592482
16164,728012.1960287262
16165,620869.2787803918
16166,367168.53576826135
16167,268316.18493342825
16168,327870.2549702872
16169,294199.0536107939
16170,815964.7362584171
16171,235788.22867398936
16172,920173.2542923342
16173,308439.42401381955
16174,198331.8857845819
16175,290486.76624182373
16176,259349.20663085984
16177,653634.9180933739
16178,382727.1412508088
16179,453871.19260829367
16180,361212.9971952346
16181,880194.6058157881
16182,1138054.8088703146
16183,319829.18413185386
16184,283118.73761807574
16185,243034.74272576824
16186,329896.42765539134
16187,223316.52770642238
16188,709502.2256325705
16189,353121.97903520515
16190,308096.6618118591
16191,716912.9472757286
16192,744952.7644430142
16193,640021.4767105194
16194,348393.04381149774
16195,459928.6149757094
16196,179640.895406695
16197,663288.9300749621
16198,254641.72820612637
16199,257744.64873812103
16200,198628.88955361294
16201,1081545.8195210143
16202,590993.8172500051
16203,560822.8702566178
16204,357581.19549899444
16205,252522.63650104773
16206,412901.02061095077
16207,332018.0432516882
16208,671329.7017577844
16209,429071.9392183096
16210,329614.0871427881
16211,268323.6356256848
16212,4217845.149919596
16213,314907.60786510626
16214,451723.47270229313
16215,382592.3155810465
16216,221129.77185404807
16217,490746.0476425229
16218,467161.3808604868
16219,607681.0834988408
16220,775551.7824063462
16221,280719.846131711
16222,1014126.4670842567
16223,275855.9819445693
16224,445624.2778968703
16225,543643.3086873683
16226,619261.5647049355
16227,490131.29674939736
16228,725889.6705374223
16229,554538.8204097933
16230,388574.90038821654
16231,303066.12325511914
16232,569215.1631027607
16233,259057.2907196549
16234,1404684.2797805313
16235,403915.07116554945
16236,600899.1998953343
16237,580841.9910929734
16238,768656.4389039035
16239,799997.631571074
16240,389765.1065911215
16241,748803.39577427
16242,737461.868597464
16243,284620.53376258764
16244,269470.24695879576
16245,641176.8058869932
16246,265413.6544696356
16247,204183.16637158027
16248,696638.95906833
16249,288159.69758512976
16250,460752.557753925
16251,350124.6478905265
16252,1139438.2964892536
16253,175929.62818255438
16254,346626.09956165956
16255,520511.7083690643
16256,1158654.6982673774
16257,456059.8121166458
16258,375101.78349393985
16259,406127.1216463274
16260,541916.1649845259
16261,327595.1995909057
16262,659962.0147448856
16263,340461.42054914054
16264,325043.86290900497
16265,398852.08942805557
16266,570013.9257906561
16267,740396.1768839259
16268,578001.7387884652
16269,492369.6936789757
16270,819551.6202626396
16271,478202.0898094031
16272,574975.5389718913
16273,560698.6687752814
16274,400494.84879939584
16275,204663.12064534167
16276,210758.647035358
16277,357558.5867143039
16278,571249.161803305
16279,782361.4980066519
16280,178306.75248381845
16281,928443.315817324
16282,309128.15379149676
16283,464644.6323956894
16284,500096.35016345
16285,1160765.9565773185
16286,515940.30176365294
16287,711427.6016549855
16288,1838077.9557969873
16289,263271.33716464625
16290,1809654.8931646224
16291,311844.4174055556
16292,475151.4826837952
16293,268905.29896635236
16294,1769688.88756754
16295,424137.85356854263
16296,391803.7208724936
16297,246182.14279504537
16298,704359.4650203222
16299,721264.8698561349
16300,794031.8754509871
16301,1191422.5471794098
16302,472972.9760115057
16303,522070.17170466617
16304,1158565.4483316643
16305,812779.2820449392
16306,340352.62077799655
16307,1218064.689979711
